State,Year,Quarter,Brand,Transaction_count,Percentage
Rajasthan,2021,4,Xiaomi,4469665,0.20337734530537602
Rajasthan,2021,4,Samsung,3782393,0.172105302576733
Rajasthan,2021,4,Oppo,3095179,0.14083589894655302
Rajasthan,2021,4,Realme,1624796,0.07393097629079401
Rajasthan,2021,4,Tecno,521804,0.023742967826386
Rajasthan,2021,4,Apple,462924,0.021063827870354
Rajasthan,2021,4,OnePlus,336937,0.015331205491945001
Rajasthan,2021,4,Huawei,287470,0.013080373015636
Rajasthan,2021,4,Motorola,189233,0.008610422746262001
Rajasthan,2021,4,Others,1454977,0.066203923502181
Rajasthan,2022,1,Vivo,6252325,0.26720642807467004
Rajasthan,2022,1,Xiaomi,4620642,0.197472979128852
Rajasthan,2022,1,Samsung,3887688,0.166148628541983
Rajasthan,2022,1,Oppo,3333119,0.142447940940021
Rajasthan,2022,1,Realme,1857144,0.07936900507576
Rajasthan,2022,1,Tecno,613379,0.026214058233699003
Rajasthan,2022,1,Apple,510886,0.021833801539964
Rajasthan,2022,1,OnePlus,385558,0.016477642476297003
Rajasthan,2022,1,Huawei,284638,0.012164611288491
Rajasthan,2022,1,Motorola,189003,0.008077445834213
Rajasthan,2022,1,Others,1464475,0.06258745886604601
Sikkim,2018,1,Samsung,5534,0.27599620966535304
Sikkim,2018,1,Xiaomi,4679,0.23335494489052902
Sikkim,2018,1,Vivo,2155,0.10747593636227601
Sikkim,2018,1,Oppo,1825,0.09101790434392301
Sikkim,2018,1,Apple,865,0.043139993017804
Sikkim,2018,1,Realme,815,0.040646351802902006
Sikkim,2018,1,Lenovo,586,0.029225475038651003
Sikkim,2018,1,Motorola,575,0.028676873971372002
Sikkim,2018,1,OnePlus,528,0.026332851229365004
Sikkim,2018,1,Asus,308,0.015360829883796001
Sikkim,2018,1,Others,2181,0.10877262979402501
Sikkim,2018,2,Samsung,7827,0.27857066590739205
Sikkim,2018,2,Xiaomi,6559,0.23344129266469701
Sikkim,2018,2,Vivo,3254,0.115813076129124
Sikkim,2018,2,Oppo,2531,0.090080791543581
Sikkim,2018,2,Apple,1120,0.039861906965156006
Sikkim,2018,2,Realme,1110,0.039505997081538
Sikkim,2018,2,Motorola,773,0.02751183400363
Sikkim,2018,2,Lenovo,759,0.027013560166565004
Sikkim,2018,2,OnePlus,690,0.024557781969605
Sikkim,2018,2,Micromax,424,0.015090579065380002
Sikkim,2018,2,Others,3050,0.10855251450332701
Sikkim,2018,3,Samsung,10790,0.286685973908653
Sikkim,2018,3,Xiaomi,8637,0.229481627122246
Sikkim,2018,3,Vivo,4649,0.12352206605202301
Sikkim,2018,3,Oppo,3465,0.09206366075935901
Sikkim,2018,3,Realme,1459,0.03876504503547
Sikkim,2018,3,Apple,1423,0.037808539469139
Sikkim,2018,3,Motorola,945,0.025108271116188
Sikkim,2018,3,Lenovo,886,0.023540664771368004
Sikkim,2018,3,OnePlus,823,0.021866780030289003
Sikkim,2018,3,Micromax,570,0.015144671466907001
Sikkim,2018,3,Others,3990,0.10601270026835201
Sikkim,2018,4,Samsung,14281,0.294223082945321
Sikkim,2018,4,Xiaomi,11024,0.22712101858337702
Sikkim,2018,4,Vivo,6387,0.13158762206930602
Sikkim,2018,4,Oppo,4507,0.09285508261568201
Sikkim,2018,4,Realme,1848,0.038073262186328005
Sikkim,2018,4,Apple,1799,0.037063743870781006
Sikkim,2018,4,Motorola,1119,0.023054101940747
Sikkim,2018,4,Lenovo,1038,0.021385306357905
Sikkim,2018,4,OnePlus,969,0.019963739750298002
Sikkim,2018,4,Huawei,689,0.014195063661461001
Sikkim,2018,4,Others,4877,0.10047797601878901
Sikkim,2019,1,Samsung,17397,0.29508446977406805
Sikkim,2019,1,Xiaomi,13387,0.227067643666463
Sikkim,2019,1,Vivo,7997,0.135643530768708
Sikkim,2019,1,Oppo,5660,0.096003799443652
Sikkim,2019,1,Realme,2237,0.037943551122871004
Sikkim,2019,1,Apple,2138,0.036264332722708
Sikkim,2019,1,Motorola,1274,0.021609335775832003
Sikkim,2019,1,Lenovo,1168,0.019811384761517
Sikkim,2019,1,OnePlus,1088,0.018454440599769
Sikkim,2019,1,Huawei,849,0.014400569916547002
Sikkim,2019,1,Others,5761,0.097716941447859
Sikkim,2019,2,Samsung,21576,0.30389160410710003
Sikkim,2019,2,Xiaomi,16005,0.22542571022127
Sikkim,2019,2,Vivo,9656,0.136001915519936
Sikkim,2019,2,Oppo,6810,0.095916843899209
Sikkim,2019,2,Realme,2677,0.037704756405019
Sikkim,2019,2,Apple,2509,0.03533852589473
Sikkim,2019,2,Motorola,1473,0.020746771081282003
Sikkim,2019,2,Lenovo,1289,0.018155185284299002
Sikkim,2019,2,OnePlus,1220,0.017183340610431003
Sikkim,2019,2,Huawei,1001,0.014098790123804002
Sikkim,2019,2,Others,6783,0.09553655685291301
Sikkim,2019,3,Samsung,25449,0.30986995908825204
Sikkim,2019,3,Xiaomi,18366,0.22362653419053102
Sikkim,2019,3,Vivo,11399,0.138795538671342
Sikkim,2019,3,Oppo,7934,0.096605299045392
Sikkim,2019,3,Realme,3080,0.037502435223066004
Sikkim,2019,3,Apple,2833,0.034494934736021006
Sikkim,2019,3,Motorola,1581,0.019250438340151003
Sikkim,2019,3,OnePlus,1352,0.016462107929086003
Sikkim,2019,3,Lenovo,1279,0.015573251509838001
Sikkim,2019,3,Huawei,1126,0.013710305864017001
Sikkim,2019,3,Others,7729,0.09410919540229801
Sikkim,2019,4,Samsung,29310,0.31525620616959904
Sikkim,2019,4,Xiaomi,20528,0.22079765951039002
Sikkim,2019,4,Vivo,13224,0.142236372241104
Sikkim,2019,4,Oppo,9175,0.09868562577980401
Sikkim,2019,4,Realme,3578,0.038484705072494005
Sikkim,2019,4,Apple,3131,0.033676805920061004
Sikkim,2019,4,Motorola,1676,0.018026932839994
Sikkim,2019,4,OnePlus,1458,0.015682140859613
Sikkim,2019,4,Lenovo,1347,0.014488233016392
Sikkim,2019,4,Huawei,1245,0.013391128511810001
Sikkim,2019,4,Others,8300,0.08927419007873301
Sikkim,2020,1,Samsung,33471,0.31989563322533404
Sikkim,2020,1,Xiaomi,22619,0.216178761552503
Sikkim,2020,1,Vivo,15342,0.14662958396651002
Sikkim,2020,1,Oppo,10442,0.09979833892441001
Sikkim,2020,1,Realme,4166,0.039816115682732
Sikkim,2020,1,Apple,3439,0.032867888101996
Sikkim,2020,1,Motorola,1728,0.016515181925050002
Sikkim,2020,1,OnePlus,1548,0.014794850474524002
Sikkim,2020,1,Lenovo,1491,0.014250078848524
Sikkim,2020,1,HMD Global,1394,0.01332301134463
Sikkim,2020,1,Others,8991,0.08593055595378
Sikkim,2020,2,Samsung,38977,0.325022306351681
Sikkim,2020,2,Xiaomi,25245,0.21051358811217302
Sikkim,2020,2,Vivo,18182,0.15161648084989202
Sikkim,2020,2,Oppo,12295,0.102525829504423
Sikkim,2020,2,Realme,4814,0.040143094203684004
Sikkim,2020,2,Apple,3701,0.030861984139558003
Sikkim,2020,2,Motorola,1821,0.015184996789553
Sikkim,2020,2,HMD Global,1669,0.013917495684659002
Sikkim,2020,2,OnePlus,1607,0.013400488655031
Sikkim,2020,2,Lenovo,1576,0.013141985140217001
Sikkim,2020,2,Others,10034,0.083671750569124
Sikkim,2020,3,Samsung,44424,0.329620918136421
Sikkim,2020,3,Xiaomi,27830,0.206495366282564
Sikkim,2020,3,Vivo,21086,0.156455669904209
Sikkim,2020,3,Oppo,14009,0.10394515221891601
Sikkim,2020,3,Realme,5459,0.040505145689418
Sikkim,2020,3,Apple,4035,0.029939231151640003
Sikkim,2020,3,HMD Global,1906,0.014142298531604001
Sikkim,2020,3,Motorola,1879,0.013941961668880001
Sikkim,2020,3,OnePlus,1694,0.012569283165025001
Sikkim,2020,3,Lenovo,1657,0.012294747464254002
Sikkim,2020,3,Others,10794,0.08009022578706401
Sikkim,2020,4,Samsung,49275,0.33172212759941505
Sikkim,2020,4,Xiaomi,30296,0.20395441050739502
Sikkim,2020,4,Vivo,23560,0.158607271968386
Sikkim,2020,4,Oppo,15658,0.105410554519566
Sikkim,2020,4,Realme,6245,0.042041698363436006
Sikkim,2020,4,Apple,4413,0.029708569235844
Sikkim,2020,4,HMD Global,2070,0.013935358784998
Sikkim,2020,4,Motorola,1984,0.013356401849969002
Sikkim,2020,4,OnePlus,1764,0.011875349225476001
Sikkim,2020,4,Lenovo,1714,0.011538746356273001
Sikkim,2020,4,Others,11564,0.077849511589236
Sikkim,2021,1,Samsung,52629,0.32849394243912705
Sikkim,2021,1,Xiaomi,32524,0.20300474992666
Sikkim,2021,1,Vivo,26109,0.162964303770605
Sikkim,2021,1,Oppo,16921,0.10561564916704601
Sikkim,2021,1,Realme,7053,0.04402264485403801
Sikkim,2021,1,Apple,4803,0.029978840668360002
Sikkim,2021,1,HMD Global,2163,0.013500777090498002
Sikkim,2021,1,Motorola,2031,0.012676873911605002
Sikkim,2021,1,OnePlus,1924,0.012009013001441
Sikkim,2021,1,Huawei,1738,0.010848058522092
Sikkim,2021,1,Others,12318,0.076885146648524
Sikkim,2021,2,Samsung,55452,0.322883428438337
Sikkim,2021,2,Xiaomi,34745,0.202311633865144
Sikkim,2021,2,Vivo,28736,0.167322697100267
Sikkim,2021,2,Oppo,18141,0.105630604402003
Sikkim,2021,2,Realme,8547,0.049767089786887
Sikkim,2021,2,Apple,5244,0.030534528939093003
Sikkim,2021,2,HMD Global,2238,0.013031326423663002
Sikkim,2021,2,OnePlus,2072,0.012064749039245001
Sikkim,2021,2,Motorola,2043,0.011895889134738002
Sikkim,2021,2,Tecno,1729,0.010067543961802001
Sikkim,2021,2,Others,12793,0.074490508908815
Sikkim,2021,3,Samsung,57652,0.31215043342194804
Sikkim,2021,3,Xiaomi,37473,0.20289345021197303
Sikkim,2021,3,Vivo,32054,0.173552868814735
Sikkim,2021,3,Oppo,19674,0.106522716074783
Sikkim,2021,3,Realme,10359,0.056087669808817006
Sikkim,2021,3,Apple,5768,0.031230203635221002
Sikkim,2021,3,OnePlus,2450,0.013265256398455001
Sikkim,2021,3,HMD Global,2212,0.011976631491177002
Sikkim,2021,3,Tecno,2190,0.011857514903109
Sikkim,2021,3,Motorola,2041,0.011050770738468002
Sikkim,2021,3,Others,12820,0.069412484501307
Sikkim,2021,4,Samsung,59868,0.303271920448616
Sikkim,2021,4,Xiaomi,39826,0.20174563212044103
Sikkim,2021,4,Vivo,34807,0.17632100178818302
Sikkim,2021,4,Oppo,20992,0.10633868099915401
Sikkim,2021,4,Realme,12763,0.064653229115482
Sikkim,2021,4,Apple,6458,0.032714138809667004
Sikkim,2021,4,OnePlus,2920,0.014791775367641001
Sikkim,2021,4,Tecno,2588,0.013109970771046002
Sikkim,2021,4,HMD Global,2358,0.011944865177020002
Sikkim,2021,4,Motorola,2089,0.010582198199658001
Sikkim,2021,4,Others,12738,0.064526587203088
Sikkim,2022,1,Samsung,61996,0.29575986565911
Sikkim,2022,1,Xiaomi,41866,0.19972712006717003
Sikkim,2022,1,Vivo,37402,0.17843103579879402
Sikkim,2022,1,Oppo,22501,0.10734390504541601
Sikkim,2022,1,Realme,14771,0.070466949087855
Sikkim,2022,1,Apple,7058,0.033671093809632
Sikkim,2022,1,OnePlus,3294,0.015714449278681
Sikkim,2022,1,Tecno,3147,0.015013166933821001
Sikkim,2022,1,HMD Global,2316,0.011048774902679
Sikkim,2022,1,Motorola,2125,0.010137584917181001
Sikkim,2022,1,Others,13140,0.062686054499656
Tamil Nadu,2018,1,Xiaomi,503469,0.23920562688086103
Tamil Nadu,2018,1,Samsung,408997,0.1943205714302
Tamil Nadu,2018,1,Vivo,256682,0.121953444440537
Tamil Nadu,2018,1,Oppo,160460,0.076236937903431
Tamil Nadu,2018,1,Motorola,100336,0.047671129262612
Tamil Nadu,2018,1,OnePlus,93643,0.044491185193138
Tamil Nadu,2018,1,Apple,93282,0.044319668711877
Tamil Nadu,2018,1,Lenovo,92559,0.043976160634449
Tamil Nadu,2018,1,Realme,82612,0.039250192659094005
Tamil Nadu,2018,1,Huawei,59799,0.028411396296194002
Tamil Nadu,2018,1,Others,252915,0.12016368658760102
Tamil Nadu,2018,2,Xiaomi,723469,0.24147540283227503
Tamil Nadu,2018,2,Samsung,574902,0.19188754741264702
Tamil Nadu,2018,2,Vivo,390299,0.13027179913726
Tamil Nadu,2018,2,Oppo,240094,0.08013722131509701
Tamil Nadu,2018,2,Motorola,139685,0.046623271549474
Tamil Nadu,2018,2,Lenovo,127831,0.042666710279849
Tamil Nadu,2018,2,Apple,123693,0.041285551976010006
Tamil Nadu,2018,2,OnePlus,119948,0.040035566995857
Tamil Nadu,2018,2,Realme,116217,0.03879025485675
Tamil Nadu,2018,2,Huawei,86507,0.02887381860565
Tamil Nadu,2018,2,Others,353391,0.117952855039125
Tamil Nadu,2018,3,Xiaomi,948490,0.243191526948648
Tamil Nadu,2018,3,Samsung,739663,0.189648572359664
Tamil Nadu,2018,3,Vivo,545491,0.139863139544692
Tamil Nadu,2018,3,Oppo,327387,0.08394157495929001
Tamil Nadu,2018,3,Motorola,177191,0.045431527851171
Tamil Nadu,2018,3,Lenovo,153372,0.039324369124785
Tamil Nadu,2018,3,Apple,150205,0.038512354695697006
Tamil Nadu,2018,3,Realme,149904,0.038435178711120004
Tamil Nadu,2018,3,OnePlus,145542,0.037316767931301
Tamil Nadu,2018,3,Huawei,118152,0.030294009733404
Tamil Nadu,2018,3,Others,444780,0.11404097814022202
Tamil Nadu,2018,4,Xiaomi,1270630,0.24435765608346902
Tamil Nadu,2018,4,Samsung,978019,0.18808498968629603
Tamil Nadu,2018,4,Vivo,776632,0.14935581180943
Tamil Nadu,2018,4,Oppo,457237,0.08793225533368201
Tamil Nadu,2018,4,Motorola,228639,0.043970070067028
Tamil Nadu,2018,4,Realme,198871,0.038245320370977005
Tamil Nadu,2018,4,Lenovo,194451,0.037395300428202
Tamil Nadu,2018,4,Apple,191032,0.036737785001878
Tamil Nadu,2018,4,OnePlus,180637,0.034738699638722004
Tamil Nadu,2018,4,Huawei,164880,0.031708436236388
Tamil Nadu,2018,4,Others,558850,0.10747367534392101
Tamil Nadu,2019,1,Xiaomi,1539941,0.24457860430160303
Tamil Nadu,2019,1,Samsung,1181910,0.187714917785881
Tamil Nadu,2019,1,Vivo,982792,0.156090327927356
Tamil Nadu,2019,1,Oppo,574119,0.091183508798734
Tamil Nadu,2019,1,Motorola,263727,0.041886008344896
Tamil Nadu,2019,1,Realme,239102,0.037974983097223004
Tamil Nadu,2019,1,Apple,223033,0.035422850520376005
Tamil Nadu,2019,1,Lenovo,220455,0.035013403897493
Tamil Nadu,2019,1,OnePlus,209025,0.033198052889131004
Tamil Nadu,2019,1,Huawei,206764,0.032838953271467006
Tamil Nadu,2019,1,Others,655435,0.10409838916583201
Tamil Nadu,2019,2,Xiaomi,1811254,0.243788603141834
Tamil Nadu,2019,2,Samsung,1396893,0.18801702754478702
Tamil Nadu,2019,2,Vivo,1196063,0.160985995359917
Tamil Nadu,2019,2,Oppo,697196,0.09384020074273
Tamil Nadu,2019,2,Motorola,303963,0.040912381795596
Tamil Nadu,2019,2,Realme,281300,0.037862019387561
Tamil Nadu,2019,2,Apple,254300,0.034227911589963
Tamil Nadu,2019,2,Lenovo,251562,0.033859386139970006
Tamil Nadu,2019,2,Huawei,248271,0.033416428778418
Tamil Nadu,2019,2,OnePlus,232848,0.031340545646480006
Tamil Nadu,2019,2,Others,755959,0.10174949987273801
Tamil Nadu,2019,3,Xiaomi,2046907,0.24284577880573002
Tamil Nadu,2019,3,Samsung,1578951,0.18732731154424
Tamil Nadu,2019,3,Vivo,1404873,0.16667463534403001
Tamil Nadu,2019,3,Oppo,809503,0.09603972553739601
Tamil Nadu,2019,3,Motorola,331659,0.039348142418258
Tamil Nadu,2019,3,Realme,325676,0.038638317157709004
Tamil Nadu,2019,3,Huawei,287625,0.034123932904132
Tamil Nadu,2019,3,Apple,280108,0.033232113334760005
Tamil Nadu,2019,3,Lenovo,263109,0.031215345892997
Tamil Nadu,2019,3,OnePlus,253980,0.030132278066897004
Tamil Nadu,2019,3,Others,846444,0.100422418993846
Tamil Nadu,2019,4,Xiaomi,2321854,0.241344596373595
Tamil Nadu,2019,4,Samsung,1803401,0.18745411487748
Tamil Nadu,2019,4,Vivo,1661144,0.17266724272862102
Tamil Nadu,2019,4,Oppo,954430,0.09920801356021901
Tamil Nadu,2019,4,Realme,385827,0.040104701495027005
Tamil Nadu,2019,4,Motorola,364512,0.037889118572197004
Tamil Nadu,2019,4,Huawei,329271,0.034226000684164
Tamil Nadu,2019,4,Apple,306135,0.031821134322326
Tamil Nadu,2019,4,Lenovo,283182,0.029435289854688
Tamil Nadu,2019,4,OnePlus,275013,0.028586164970963
Tamil Nadu,2019,4,Others,935724,0.09726362256071401
Tamil Nadu,2020,1,Xiaomi,2602334,0.23935300939041002
Tamil Nadu,2020,1,Samsung,2037120,0.18736672636540602
Tamil Nadu,2020,1,Vivo,1937792,0.17823090609147801
Tamil Nadu,2020,1,Oppo,1109430,0.10204124805194201
Tamil Nadu,2020,1,Realme,450799,0.041462816563972
Tamil Nadu,2020,1,Motorola,395956,0.036418561255468
Tamil Nadu,2020,1,Huawei,370773,0.034102322511526
Tamil Nadu,2020,1,Apple,333073,0.030634816628723003
Tamil Nadu,2020,1,Lenovo,308388,0.028364382073895
Tamil Nadu,2020,1,OnePlus,293970,0.027038268020361002
Tamil Nadu,2020,1,Others,1032733,0.094986943046813
Tamil Nadu,2020,2,Xiaomi,2891155,0.23793975138727602
Tamil Nadu,2020,2,Samsung,2285005,0.18805408966959
Tamil Nadu,2020,2,Vivo,2216953,0.182453464327328
Tamil Nadu,2020,2,Oppo,1270624,0.10457134213375101
Tamil Nadu,2020,2,Realme,512202,0.04215381622225901
Tamil Nadu,2020,2,Motorola,430995,0.035470544868455
Tamil Nadu,2020,2,Huawei,410511,0.033784728000312
Tamil Nadu,2020,2,Apple,352063,0.028974504200798
Tamil Nadu,2020,2,Lenovo,331665,0.027295765064087003
Tamil Nadu,2020,2,OnePlus,305910,0.025176149098502004
Tamil Nadu,2020,2,Others,1143703,0.094125845027638
Tamil Nadu,2020,3,Xiaomi,3217633,0.23583717931775403
Tamil Nadu,2020,3,Vivo,2577603,0.18892602758642202
Tamil Nadu,2020,3,Samsung,2574986,0.18873421394631001
Tamil Nadu,2020,3,Oppo,1456520,0.10675598131293901
Tamil Nadu,2020,3,Realme,592254,0.043409398399275004
Tamil Nadu,2020,3,Motorola,466225,0.034172072740247
Tamil Nadu,2020,3,Huawei,452345,0.033154734824788
Tamil Nadu,2020,3,Apple,378323,0.027729274653458
Tamil Nadu,2020,3,Lenovo,357461,0.026200189380238003
Tamil Nadu,2020,3,OnePlus,324336,0.023772284592805
Tamil Nadu,2020,3,Others,1245765,0.091308643245759
Tamil Nadu,2020,4,Xiaomi,3595631,0.23412735569248902
Tamil Nadu,2020,4,Vivo,2971084,0.193460352427783
Tamil Nadu,2020,4,Samsung,2918795,0.19005558555882401
Tamil Nadu,2020,4,Oppo,1665487,0.10844718694721901
Tamil Nadu,2020,4,Realme,690401,0.044955046971574
Tamil Nadu,2020,4,Motorola,503120,0.032760356998814
Tamil Nadu,2020,4,Huawei,497653,0.032404376573245006
Tamil Nadu,2020,4,Apple,417632,0.027193857159582002
Tamil Nadu,2020,4,Lenovo,385136,0.025077899612608003
Tamil Nadu,2020,4,OnePlus,347722,0.022641709445742002
Tamil Nadu,2020,4,Others,1364925,0.088876272612114
Tamil Nadu,2021,1,Xiaomi,3887022,0.23369888835232502
Tamil Nadu,2021,1,Vivo,3309321,0.19896585069521203
Tamil Nadu,2021,1,Samsung,3143951,0.18902333296137303
Tamil Nadu,2021,1,Oppo,1825392,0.10974779180751401
Tamil Nadu,2021,1,Realme,782154,0.047025337217109005
Tamil Nadu,2021,1,Huawei,522223,0.031397541504014005
Tamil Nadu,2021,1,Motorola,518191,0.031155126123335004
Tamil Nadu,2021,1,Apple,449432,0.027021138236408
Tamil Nadu,2021,1,Lenovo,389630,0.023425670826848002
Tamil Nadu,2021,1,OnePlus,369966,0.022243414863141003
Tamil Nadu,2021,1,Others,1435326,0.086295907412716
Tamil Nadu,2021,2,Xiaomi,4159447,0.233617185996696
Tamil Nadu,2021,2,Vivo,3648711,0.204931471980576
Tamil Nadu,2021,2,Samsung,3335419,0.18733528781588402
Tamil Nadu,2021,2,Oppo,1982731,0.111360966207386
Tamil Nadu,2021,2,Realme,924040,0.051899116528804
Tamil Nadu,2021,2,Huawei,515007,0.028925596625849002
Tamil Nadu,2021,2,Motorola,513680,0.028851065082157002
Tamil Nadu,2021,2,Apple,481336,0.027034449973495002
Tamil Nadu,2021,2,OnePlus,400480,0.022493136863616002
Tamil Nadu,2021,2,Lenovo,375748,0.02110405311184
Tamil Nadu,2021,2,Others,1467943,0.082447669813691
Tamil Nadu,2021,3,Xiaomi,4464525,0.23340943691366903
Tamil Nadu,2021,3,Vivo,4059800,0.212250044961583
Tamil Nadu,2021,3,Samsung,3487967,0.182354094431873
Tamil Nadu,2021,3,Oppo,2182951,0.11412666828388901
Tamil Nadu,2021,3,Realme,1086229,0.05678904233917301
Tamil Nadu,2021,3,Apple,516731,0.027015167738076003
Tamil Nadu,2021,3,Huawei,514394,0.026892987247640002
Tamil Nadu,2021,3,Motorola,504404,0.026370700940638002
Tamil Nadu,2021,3,OnePlus,454175,0.023744683031289
Tamil Nadu,2021,3,Lenovo,358008,0.018716984604317
Tamil Nadu,2021,3,Others,1498256,0.07833018950784801
Tamil Nadu,2021,4,Xiaomi,4737458,0.231851665299443
Tamil Nadu,2021,4,Vivo,4457962,0.218173103284849
Tamil Nadu,2021,4,Samsung,3636646,0.17797781662751602
Tamil Nadu,2021,4,Oppo,2390692,0.117000704052269
Tamil Nadu,2021,4,Realme,1288203,0.063044782833692
Tamil Nadu,2021,4,Apple,575168,0.028148779076658
Tamil Nadu,2021,4,OnePlus,507178,0.02482134172023
Tamil Nadu,2021,4,Motorola,501002,0.024519087666497002
Tamil Nadu,2021,4,Huawei,493892,0.024171123559949003
Tamil Nadu,2021,4,Lenovo,336045,0.016446075694085002
Tamil Nadu,2021,4,Others,1508896,0.073845520184805
Tamil Nadu,2022,1,Xiaomi,4978558,0.229775852886091
Tamil Nadu,2022,1,Vivo,4823657,0.22262669254932102
Tamil Nadu,2022,1,Samsung,3775700,0.17426023514078
Tamil Nadu,2022,1,Oppo,2599406,0.119970628171294
Tamil Nadu,2022,1,Realme,1468106,0.0677576334909
Tamil Nadu,2022,1,Apple,624113,0.028804745645686
Tamil Nadu,2022,1,OnePlus,549762,0.025373216990615
Tamil Nadu,2022,1,Motorola,495397,0.022864104062302
Tamil Nadu,2022,1,Huawei,485896,0.022425603520927002
Tamil Nadu,2022,1,Lenovo,331152,0.015283689219837
Tamil Nadu,2022,1,Others,1535273,0.070857598322242
Telangana,2018,1,Xiaomi,853570,0.257443689753767
Telangana,2018,1,Samsung,678688,0.20469784893049703
Telangana,2018,1,Vivo,417290,0.125858075257271
Telangana,2018,1,Oppo,277450,0.083681188094922
Telangana,2018,1,Apple,182270,0.054974122018603
Telangana,2018,1,Realme,177539,0.053547213743681
Telangana,2018,1,OnePlus,158075,0.047676712229608
Telangana,2018,1,Motorola,139364,0.04203332167115
Telangana,2018,1,Lenovo,82558,0.024900167694145003
Telangana,2018,1,Huawei,73584,0.022193535933597002
Telangana,2018,1,Others,275172,0.082994124672755
Telangana,2018,2,Xiaomi,1108404,0.260181708709741
Telangana,2018,2,Samsung,871232,0.20450903320685002
Telangana,2018,2,Vivo,561687,0.13184784917778
Telangana,2018,2,Oppo,365785,0.085862705584238
Telangana,2018,2,Apple,224531,0.052705384713792006
Telangana,2018,2,Realme,222301,0.052181924666352006
Telangana,2018,2,OnePlus,189797,0.044552083687881
Telangana,2018,2,Motorola,175188,0.041122833538531
Telangana,2018,2,Lenovo,101575,0.023843253057722003
Telangana,2018,2,Huawei,95658,0.022454323416151
Telangana,2018,2,Others,343957,0.08073890024095501
Telangana,2018,3,Xiaomi,1348603,0.26245066411391105
Telangana,2018,3,Samsung,1041937,0.202770613453223
Telangana,2018,3,Vivo,716573,0.139451758401915
Telangana,2018,3,Oppo,453686,0.08829150758168501
Telangana,2018,3,Realme,269111,0.052371499003308
Telangana,2018,3,Apple,260670,0.050728802037792
Telangana,2018,3,OnePlus,219364,0.042690270956452
Telangana,2018,3,Motorola,202270,0.039363619857230005
Telangana,2018,3,Huawei,119275,0.023212022338810003
Telangana,2018,3,Lenovo,111557,0.021710027885564
Telangana,2018,3,Others,395455,0.076959214370105
Telangana,2018,4,Xiaomi,1714433,0.26256007378004304
Telangana,2018,4,Samsung,1327932,0.203368649515542
Telangana,2018,4,Vivo,960056,0.147029585987305
Telangana,2018,4,Oppo,598550,0.09166606811759001
Telangana,2018,4,Realme,334552,0.051235596726883006
Telangana,2018,4,Apple,322702,0.049420806137637004
Telangana,2018,4,OnePlus,263159,0.04030198115405
Telangana,2018,4,Motorola,244632,0.037464628812534005
Telangana,2018,4,Huawei,155797,0.023859825268592
Telangana,2018,4,Lenovo,133090,0.020382318947072
Telangana,2018,4,Others,474776,0.072710465552747
Telangana,2019,1,Xiaomi,2087604,0.262149012516599
Telangana,2019,1,Samsung,1634479,0.20524824431698602
Telangana,2019,1,Vivo,1219194,0.15309920040686
Telangana,2019,1,Oppo,755440,0.094863705001302
Telangana,2019,1,Realme,397059,0.049860330197119
Telangana,2019,1,Apple,378217,0.047494262832889
Telangana,2019,1,OnePlus,299912,0.037661182217450004
Telangana,2019,1,Motorola,283123,0.035552918499263
Telangana,2019,1,Huawei,194436,0.024416127482835
Telangana,2019,1,Lenovo,152688,0.019173659574868003
Telangana,2019,1,Others,561273,0.070481356953823
Telangana,2019,2,Xiaomi,2369395,0.26192716852861103
Telangana,2019,2,Samsung,1863266,0.20597662593009203
Telangana,2019,2,Vivo,1423728,0.157387452828634
Telangana,2019,2,Oppo,875408,0.09677286343024001
Telangana,2019,2,Realme,450187,0.049766377585159005
Telangana,2019,2,Apple,419514,0.04637559975357
Telangana,2019,2,OnePlus,325344,0.035965481786604005
Telangana,2019,2,Motorola,310478,0.03432210476954
Telangana,2019,2,Huawei,221025,0.024433432342026003
Telangana,2019,2,Lenovo,167039,0.018465495328491
Telangana,2019,2,Others,620623,0.06860739771702501
Telangana,2019,3,Xiaomi,2642719,0.261900210265895
Telangana,2019,3,Samsung,2076152,0.205751971868351
Telangana,2019,3,Vivo,1629927,0.16152993338227
Telangana,2019,3,Oppo,994066,0.09851448240171401
Telangana,2019,3,Realme,510585,0.050600279052979
Telangana,2019,3,Apple,455573,0.045148449188682
Telangana,2019,3,OnePlus,348387,0.03452604251678
Telangana,2019,3,Motorola,331741,0.032876381353378004
Telangana,2019,3,Huawei,248083,0.024585659641980003
Telangana,2019,3,Lenovo,173098,0.017154454407224
Telangana,2019,3,Others,680226,0.06741213592074201
Telangana,2019,4,Xiaomi,2941413,0.262141877002049
Telangana,2019,4,Samsung,2304661,0.205393856759802
Telangana,2019,4,Vivo,1854821,0.165303634152299
Telangana,2019,4,Oppo,1125257,0.100284109062445
Telangana,2019,4,Realme,586629,0.052281004797298004
Telangana,2019,4,Apple,489029,0.043582788261435
Telangana,2019,4,OnePlus,368665,0.032855819663869
Telangana,2019,4,Motorola,355073,0.031644486065965004
Telangana,2019,4,Huawei,275415,0.024545279787136002
Telangana,2019,4,Lenovo,184229,0.016418685801079
Telangana,2019,4,Others,735499,0.065548458646619
Telangana,2020,1,Xiaomi,3226261,0.26215143424074
Telangana,2020,1,Samsung,2521157,0.20485785976276602
Telangana,2020,1,Vivo,2072065,0.168366667045858
Telangana,2020,1,Oppo,1250747,0.101630066483245
